,scope,module_type,scope_mean,scope_percentage
127,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn1.to_k,Linear,0.00034148651175200937,0.06544416138107456
128,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn1.to_v,Linear,0.0003156581893563271,0.06049429413626528
129,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn1.to_out.0,Linear,0.0006434706039726735,0.1233178840192284
130,unet.up_blocks.2.attentions.2.transformer_blocks.0.ff.net.0.proj,Linear,0.0007214683108031749,0.13826574971084904
131,unet.up_blocks.2.attentions.2.transformer_blocks.0.ff.net.2,Linear,0.0006780399940907955,0.12994293264597664
132,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_q,Linear,0.000565560907125473,0.10838688499540301
133,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_k,Linear,0.00042907418683171274,0.08222989594347489
134,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,Linear,0.00036978507414460183,0.07086743761699849
135,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_out.0,Linear,0.0006485266610980033,0.1242868517736629
136,unet.up_blocks.2.resnets.0.time_emb_proj,Linear,0.000725413067266345,0.13902174231875686
137,unet.up_blocks.2.resnets.1.time_emb_proj,Linear,0.0007002719212323427,0.13420356894519395
138,unet.up_blocks.2.resnets.2.time_emb_proj,Linear,0.0007014900911599398,0.13443702504547214
139,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.0007256380748003721,0.13906486387367062
140,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.0006516959983855486,0.1248942392217147
141,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.0006145053543150425,0.11776684054371411
142,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.0007862353697419167,0.15067802870722333
143,unet.up_blocks.3.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.0006817130371928215,0.13064685276362745
144,unet.up_blocks.3.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.0007867500651627779,0.150776667479256
145,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.000691918469965458,0.13260267229485725
146,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.0007079248782247305,0.13567021941370783
147,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.000584243331104517,0.11196727698102299
148,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.0007387872785329819,0.14158484220808423
149,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn1.to_q,Linear,0.0007179206702858209,0.1375858623637659
150,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn1.to_k,Linear,0.0006458573043346405,0.12377528306218172
151,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn1.to_v,Linear,0.0006081297993659973,0.11654499771062961
152,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn1.to_out.0,Linear,0.0007875929120928049,0.15093819482692555
153,unet.up_blocks.3.attentions.1.transformer_blocks.0.ff.net.0.proj,Linear,0.0006855538580566644,0.1313829266400436
154,unet.up_blocks.3.attentions.1.transformer_blocks.0.ff.net.2,Linear,0.000794937601312995,0.1523457673373415
155,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_q,Linear,0.000689063360914588,0.13205550509774877
156,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_k,Linear,0.0007083071861416102,0.13574348679074466
157,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,Linear,0.00058337920345366,0.11180167129092883
158,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0007322052028030157,0.14032342071273926
159,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn1.to_q,Linear,0.0007161932531744242,0.137254811618509
160,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn1.to_k,Linear,0.000642261141911149,0.12308609673740399
161,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn1.to_v,Linear,0.0006033703684806824,0.11563287687357934
162,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn1.to_out.0,Linear,0.0007840803824365139,0.15026503629863483
163,unet.up_blocks.3.attentions.2.transformer_blocks.0.ff.net.0.proj,Linear,0.0006814300548285245,0.13059262062595958
164,unet.up_blocks.3.attentions.2.transformer_blocks.0.ff.net.2,Linear,0.000782235711812973,0.14991151451130988
165,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_q,Linear,0.0006876805331557989,0.13179049315761646
166,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_k,Linear,0.0007025590632110835,0.13464188812796402
167,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,Linear,0.0005855297669768334,0.11221381590404614
168,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_out.0,Linear,0.0007353120949119329,0.14091884085840295
169,unet.up_blocks.3.resnets.0.time_emb_proj,Linear,0.0007326192688196897,0.140402774368843
170,unet.up_blocks.3.resnets.1.time_emb_proj,Linear,0.0007012057583779096,0.13438253410708154
171,unet.up_blocks.3.resnets.2.time_emb_proj,Linear,0.0007010273169726133,0.13434833671502242
172,unet.mid_block.attentions.0.transformer_blocks.0.attn1.to_q,Linear,0.0009055301547050476,0.17354027037818381
173,unet.mid_block.attentions.0.transformer_blocks.0.attn1.to_k,Linear,0.0005550785455852747,0.10637799346767646
174,unet.mid_block.attentions.0.transformer_blocks.0.attn1.to_v,Linear,0.00048704794608056545,0.0933402734417954
175,unet.mid_block.attentions.0.transformer_blocks.0.attn1.to_out.0,Linear,0.0007605795282870532,0.14576121656162774
176,unet.mid_block.attentions.0.transformer_blocks.0.ff.net.0.proj,Linear,0.0007211000192910433,0.13819516850683147
177,unet.mid_block.attentions.0.transformer_blocks.0.ff.net.2,Linear,0.0006698122713714838,0.12836613123534757
178,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_q,Linear,0.0007862828206270933,0.15068712242917226
179,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_k,Linear,0.0004890292417258024,0.09371997872293596
180,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,Linear,0.00042104404419660566,0.08069095975583819
181,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_out.0,Linear,0.0007261821068823337,0.13916912486830177
182,unet.mid_block.resnets.0.time_emb_proj,Linear,0.0008559326641261577,0.1640351623699988
183,unet.mid_block.resnets.1.time_emb_proj,Linear,0.0008381067775189877,0.16061892143592768
184,others,misc,0.40176036176271734,76.99533963090259
